DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2012-05-27	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/transpose.c
2012-05-27	2013-04-02	Raymond Hettinger	Lib/test/test_random.py
2012-05-28	2008-10-06	Benjamin Peterson	Lib/test/test_cprofile.py
2012-05-30	2016-09-14	Berker Peksag	Tools/scripts/google.py
2012-05-31	2012-02-25	Stefan Krah	Lib/test/test_buffer.py
2012-06-01	2010-06-30	Nick Coghlan	Lib/test/test_contextlib.py
2012-06-05	2008-06-11	Benjamin Peterson	Lib/multiprocessing/heap.py
2012-06-05	2012-05-25	Eric V. Smith	Lib/test/test_module.py
2012-06-05	2019-05-18	Anthony Sottile	Lib/test/test_eof.py
2012-06-08	2012-05-25	R David Murray	Lib/email/architecture.rst
2012-06-09	2011-09-28	Martin v. Löwis	Python/formatter_unicode.c
2012-06-10	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/fourstep.c
2012-06-12	2012-05-13	Brian Curtin	PCbuild/python.vcxproj.filters
2012-06-13	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/sixstep.c
2012-06-15	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/difradix2.c
2012-06-17	2019-03-29	Steve Dower	Lib/ctypes/test/test_loading.py
2012-06-20	2012-06-20	Brian Curtin	PCbuild/pylauncher.vcxproj.filters
2012-06-20	2012-06-20	Brian Curtin	PCbuild/pywlauncher.vcxproj.filters
2012-06-23	2019-09-30	Giampaolo Rodola	Lib/test/test_largefile.py
2012-06-24	2012-06-24	Eric V. Smith	Lib/test/test_importlib/namespace_pkgs/module_and_namespace_package/a_test.py
2012-06-25	2012-05-26	Nick Coghlan	Doc/howto/ipaddress.rst
2012-06-26	2005-10-20	Victor Stinner	Include/ast.h
2012-06-28	2007-08-15	Georg Brandl	Doc/Makefile
2012-06-28	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/crt.c
2012-06-29	2007-08-15	Georg Brandl	Doc/howto/unicode.rst
2012-06-29	2008-06-11	Benjamin Peterson	Lib/multiprocessing/pool.py
2012-06-29	2009-05-23	R. David Murray	Lib/test/test_smtpnet.py
2012-06-29	2011-06-10	Benjamin Peterson	Lib/test/test_netrc.py
2012-06-30	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/mpdecimal.c
2012-06-30	2012-10-12	Benjamin Peterson	Python/ceval.c
2012-07-06	2008-01-20	Georg Brandl	Doc/c-api/file.rst
2012-07-07	2013-02-09	Serhiy Storchaka	Lib/test/test_audioop.py
2012-07-11	2011-08-01	Nadeem Vawda	Tools/scripts/run_tests.py
2012-07-11	2014-06-11	Giampaolo Rodola'	Lib/socket.py
2012-07-12	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/numbertheory.c
2012-07-13	2012-05-06	Ezio Melotti	Doc/howto/argparse.rst
2012-07-16	2012-05-31	R David Murray	Lib/test/test_email/test_pickleable.py
2012-07-17	2015-02-06	Steve Dower	Tools/buildbot/buildmsi.bat
2012-07-18	2010-02-23	Tarek Ziadé	Lib/shutil.py
2012-07-21	2009-05-05	Robert Collins	Lib/test/test_linecache.py
2012-07-21	2016-02-21	Martin Panter	Lib/test/test_socketserver.py
2012-07-22	2011-11-29	Nadeem Vawda	Lib/lzma.py
2012-07-22	2013-01-08	Serhiy Storchaka	Lib/test/test_sched.py
2012-07-23	2011-11-29	Nadeem Vawda	Doc/library/lzma.rst
2012-07-24	2008-01-20	Georg Brandl	Doc/c-api/tuple.rst
2012-07-24	2011-08-22	Nick Coghlan	Lib/test/test_mailcap.py
2012-07-28	2015-10-06	Serhiy Storchaka	Lib/test/test_tokenize.py
2012-07-28	2018-01-15	Antoine Pitrou	Lib/test/test_queue.py
2012-07-29	2007-08-15	Antoine Pitrou	Doc/library/pickle.rst
2012-07-29	2017-11-23	Victor Stinner	PC/getpathp.c
2012-08-02	2010-04-11	Benjamin Peterson	Lib/test/test_gdb.py
2012-08-03	2005-10-20	Jeremy Hylton	Objects/codeobject.c
2012-08-03	2010-07-23	Alexander Belopolsky	Lib/datetime.py
2012-08-03	2012-05-25	R David Murray	Lib/email/_policybase.py
2012-08-03	2015-09-09	Victor Stinner	Lib/test/test_time.py
2012-08-04	2009-07-19	Benjamin Peterson	Lib/unittest/__init__.py
2012-08-05	2009-03-31	Tarek Ziadé	Lib/distutils/tests/test_upload.py
2012-08-06	2010-07-23	R David Murray	Lib/test/test_smtpd.py
2012-08-06	2012-05-28	R David Murray	Lib/test/test_email/test_defect_handling.py
2012-08-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/mpdecimal.h
2012-08-12	2012-05-31	R David Murray	Lib/test/test_email/__init__.py
2012-08-16	2007-08-17	Guido van Rossum	Doc/glossary.rst
2012-08-17	2007-12-19	Christian Heimes	Python/pystrcmp.c
2012-08-19	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/fnt.c
2012-08-19	2015-05-23	Nick Coghlan	Python/importdl.c
2012-08-19	2016-09-11	Berker Peksag	Lib/test/test_robotparser.py
2012-08-20	2012-08-20	Nick Coghlan	Doc/library/binary.rst
2012-08-20	2012-08-20	Nick Coghlan	Doc/library/text.rst
2012-08-21	2006-01-27	Jeremy Hylton	Lib/test/test_syntax.py
2012-08-21	2015-03-25	Serhiy Storchaka	Lib/test/test_re.py
2012-08-22	2012-08-22	Stefan Krah	Modules/_decimal/tests/bignum.py
2012-08-26	2015-03-18	Serhiy Storchaka	Lib/test/test_http_cookies.py
2012-08-27	2018-01-09	Serhiy Storchaka	Lib/test/test_compile.py
2012-09-03	2013-03-09	Eli Bendersky	Lib/xml/etree/ElementTree.py
2012-09-04	2011-11-14	Jesus Cea	Lib/test/test_devpoll.py
2012-09-05	2017-09-10	wohlganger	Lib/idlelib/config-extensions.def
2012-09-06	2009-03-04	Benjamin Peterson	Modules/_io/_iomodule.c
2012-09-07	2012-05-25	R David Murray	Lib/test/test_email/test__encoded_words.py
2012-09-08	2007-08-15	Georg Brandl	Doc/README.rst
2012-09-10	2012-07-21	Ned Deily	Lib/test/test__osx_support.py
2012-09-10	2012-09-10	R David Murray	Lib/test/sample_doctest_no_docstrings.py
2012-09-10	2012-09-10	R David Murray	Lib/test/sample_doctest_no_doctests.py
2012-09-12	2009-07-21	Alexandre Vassalotti	Doc/c-api/code.rst
2012-09-16	2012-03-21	Stefan Krah	Modules/_decimal/_decimal.c
2012-09-16	2013-10-28	Victor Stinner	Modules/cjkcodecs/alg_jisx0201.h
2012-09-22	2012-05-26	Vinay Sajip	Lib/venv/scripts/nt/deactivate.bat
2012-09-24	2012-05-26	R David Murray	Lib/test/test_email/test_utils.py
2012-09-26	2007-08-15	Georg Brandl	Doc/library/math.rst
2012-09-29	2012-06-30	Raymond Hettinger	Tools/scripts/highlight.py
2012-09-30	2020-03-11	Benjamin Peterson	Modules/unicodedata_db.h
2012-10-01	2012-07-14	Nick Coghlan	Lib/test/test_runpy.py
2012-10-02	2007-08-15	Georg Brandl	Doc/library/inspect.rst
2012-10-02	2007-08-15	Georg Brandl	Doc/library/sys.rst
2012-10-02	2011-03-16	R David Murray	Lib/test/test_timeit.py
2012-10-02	2012-05-25	R David Murray	Lib/email/headerregistry.py
2012-10-06	2012-10-06	Georg Brandl	Doc/library/concurrent.rst
2012-10-06	2012-10-06	Georg Brandl	Doc/library/xmlrpc.rst
2012-10-07	2014-08-05	Larry Hastings	Modules/posixmodule.c
2012-10-08	2008-07-14	Victor Stinner	Lib/test/test_sys.py
2012-10-10	2011-03-30	Victor Stinner	Doc/library/faulthandler.rst
2012-10-11	2008-03-18	Eric Smith	Lib/test/test_print.py
2012-10-12	2012-03-15	Matthias Klose	config.sub
2012-10-17	2006-03-08	Vinay Sajip	Lib/ctypes/test/test_structures.py
2012-10-22	2012-05-27	R David Murray	Doc/library/email.headerregistry.rst
2012-10-23	2012-10-23	Ezio Melotti	Tools/scripts/parse_html5_entities.py
2012-10-29	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/numbertheory.h
2012-10-30	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/constants.h
2012-11-01	2017-07-04	csabella	Doc/library/pyclbr.rst
2012-11-03	2007-08-15	Antoine Pitrou	Doc/library/gzip.rst
2012-11-04	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/transpose.h
2012-11-04	2012-06-24	Gregory P. Smith	Lib/test/test_file_eintr.py
2012-11-05	2012-11-05	Nick Coghlan	Lib/test/crashers/trace_at_recursion_limit.py
2012-11-06	2007-08-15	Georg Brandl	Doc/library/glob.rst
2012-11-08	2015-05-03	Brett Cannon	Lib/importlib/machinery.py
2012-11-08	2017-10-06	Masayuki Yamamoto	Include/pythread.h
2012-11-10	2012-06-22	Larry Hastings	Lib/test/test_inspect.py
2012-11-10	2015-01-24	Ethan Furman	Lib/test/test_format.py
2012-11-14	2007-08-15	Georg Brandl	Doc/library/datetime.rst
2012-11-14	2012-06-03	Barry Warsaw	Include/namespaceobject.h
2012-11-18	2013-09-25	Yury Selivanov	Lib/types.py
2012-11-21	2010-05-04	Alexandre Vassalotti	Lib/test/test_dictviews.py
2012-11-21	2012-05-25	R David Murray	Lib/email/policy.py
2012-11-22	2012-06-18	Kristján Valur Jónsson	Python/condvar.h
2012-11-23	2012-08-14	Richard Oudkerk	Lib/test/mp_fork_bomb.py
2012-11-26	2007-08-15	Georg Brandl	Doc/includes/test.py
2012-11-26	2008-05-26	Victor Stinner	Objects/bytesobject.c
2012-11-28	2012-05-25	Eric V. Smith	Lib/test/test_importlib/test_namespace_pkgs.py
2012-11-28	2014-03-19	Jeremy Hylton	Lib/test/test_httplib.py
2012-12-02	2008-03-19	Martin v. Löwis	Lib/lib2to3/Grammar.txt
2012-12-04	2004-10-12	Gregory P. Smith	Lib/test/test_subprocess.py
2012-12-14	2012-12-14	Andrew Svetlov	Modules/_testimportmultiple.c
2012-12-21	2008-03-16	Christian Heimes	Lib/test/test_dbm_gnu.py
2012-12-23	2011-07-06	Brian Curtin	Lib/test/test_cgitb.py
2012-12-29	2007-08-15	Georg Brandl	Doc/library/os.rst
2012-12-29	2013-06-14	Brett Cannon	Lib/importlib/__init__.py
2012-12-30	2007-08-15	Georg Brandl	Doc/library/pty.rst
2012-12-30	2011-11-29	Nadeem Vawda	Lib/test/test_lzma.py
2012-12-30	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/convolute.h
2012-12-31	2017-12-09	Brett Cannon	Lib/test/test_importlib/source/test_file_loader.py
2013-01-05	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testmagicmethods.py
2013-01-05	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testpatch.py
2013-01-09	2013-01-11	Serhiy Storchaka	Lib/test/test_tools/test_pindent.py
2013-01-10	2013-11-21	Ronald Oussoren	Doc/library/plistlib.rst
2013-01-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/difradix2.h
2013-01-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/fnt.h
2013-01-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/fourstep.h
2013-01-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/sixstep.h
2013-01-12	2007-08-06	R David Murray	Lib/test/test_smtplib.py
2013-01-12	2012-03-25	Michael Foord	Doc/library/unittest.mock-examples.rst
2013-01-12	2018-08-05	Tal Einat	Lib/idlelib/calltip_w.py
2013-01-14	2011-04-03	Antoine Pitrou	Modules/_bz2module.c
2013-01-16	2007-08-15	Georg Brandl	Doc/library/zipfile.rst
2013-01-16	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/mpalloc.c
2013-01-16	2012-05-25	R David Murray	Lib/test/test_email/test_policy.py
2013-01-17	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/crt.h
2013-01-21	2007-08-15	Georg Brandl	Doc/library/subprocess.rst
2013-01-22	2010-02-23	Tarek Ziadé	Doc/library/shutil.rst
2013-01-25	2007-08-15	Christian Heimes	Doc/library/hmac.rst
2013-01-26	2006-08-11	Ned Deily	Lib/idlelib/macosx.py
2013-01-26	2007-11-01	Georg Brandl	Doc/using/cmdline.rst
2013-01-28	2004-10-12	Gregory P. Smith	Lib/subprocess.py
2013-01-29	2012-05-25	R David Murray	Lib/test/test_email/test__header_value_parser.py
2013-02-01	2007-08-15	Georg Brandl	Doc/library/pprint.rst
2013-02-07	2010-12-03	Martin v. Löwis	Objects/typeslots.py
2013-02-10	2010-10-15	Georg Brandl	Doc/library/pkgutil.rst
2013-02-10	2014-04-20	Senthil Kumaran	Lib/test/test_urllib_response.py
2013-02-12	2012-06-03	Barry Warsaw	Objects/namespaceobject.c
2013-02-13	2016-05-04	Serhiy Storchaka	Objects/bytes_methods.c
2013-02-16	2008-01-20	Georg Brandl	Doc/c-api/long.rst
2013-02-18	2012-03-21	Stefan Krah	Modules/_decimal/tests/runall-memorydebugger.sh
2013-02-19	2012-05-13	Brian Curtin	PCbuild/pythonw.vcxproj.filters
2013-02-22	2012-08-20	Nick Coghlan	Doc/library/concurrency.rst
2013-02-23	2009-01-25	Victor Stinner	Python/makeopcodetargets.py
2013-02-24	2007-08-15	Eli Bendersky	Doc/library/xml.etree.elementtree.rst
2013-02-25	2012-05-17	Antoine Pitrou	Lib/test/test_importlib/test_locks.py
2013-02-27	2014-09-10	Stefan Krah	Lib/decimal.py
2013-02-28	2009-04-16	Eric Smith	Objects/stringlib/localeutil.h
2013-03-02	2010-09-18	Brian Quinlan	Doc/library/concurrent.futures.rst
2013-03-08	2007-08-15	Georg Brandl	Doc/c-api/init.rst
2013-03-09	2019-05-27	Antoine Pitrou	Lib/test/test_threading.py
2013-03-10	2012-10-04	Andrew Svetlov	Lib/venv/scripts/posix/activate.csh
2013-03-14	2012-05-21	Nick Coghlan	Doc/library/contextlib.rst
2013-03-16	2012-05-13	Brian Curtin	PCbuild/_sqlite3.vcxproj.filters
2013-03-16	2013-03-16	Benjamin Peterson	Lib/test/badsyntax_future10.py
2013-03-16	2015-05-03	Antoine Pitrou	Lib/test/test_json/test_dump.py
2013-03-16	2019-09-09	Thomas Wouters	Lib/test/test_wait3.py
2013-03-17	2016-09-08	R David Murray	Doc/library/email.message.rst
2013-03-18	2012-05-25	R David Murray	Lib/email/_encoded_words.py
2013-03-24	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/vccompat.h
2013-03-29	2016-08-17	Vinay Sajip	Lib/ctypes/test/test_find.py
2013-04-03	2008-06-11	Benjamin Peterson	Lib/test/_test_multiprocessing.py
2013-04-05	2011-10-06	Antoine Pitrou	Include/internal/pycore_accu.h
2013-04-08	2017-01-19	Serhiy Storchaka	Modules/_operator.c
2013-04-09	2019-05-26	Antoine Pitrou	Lib/test/pickletester.py
2013-04-10	2013-08-14	Richard Oudkerk	Lib/multiprocessing/reduction.py
2013-04-11	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/io.h
2013-04-13	2013-04-13	Serhiy Storchaka	Objects/stringlib/replace.h
2013-04-13	2013-11-01	Eric Snow	Lib/test/test_importlib/test_api.py
2013-04-13	2013-11-19	Ezio Melotti	Lib/test/test_html.py
2013-04-18	2012-06-24	R David Murray	Lib/test/test_email/test_headerregistry.py
2013-04-19	2015-03-31	Serhiy Storchaka	Lib/_compat_pickle.py
2013-04-21	2008-05-25	Georg Brandl	Lib/test/test_httpservers.py
2013-04-23	2010-09-13	Alexander Belopolsky	Lib/test/test_trace.py
2013-04-24	2012-07-20	Brett Cannon	Tools/importbench/README
2013-04-26	2009-01-09	Georg Brandl	Doc/tools/susp-ignored.csv
2013-04-26	2009-04-16	Mark Dickinson	Include/internal/pycore_dtoa.h
2013-04-27	2013-11-21	Ronald Oussoren	Lib/plistlib.py
2013-04-28	2012-05-20	Nick Coghlan	Lib/ipaddress.py
2013-04-29	2012-04-22	Brett Cannon	Lib/imp.py
2013-04-29	2012-05-25	R David Murray	Doc/library/email.policy.rst
2013-04-29	2016-12-05	Nick Coghlan	Lib/test/test_super.py
2013-05-01	2010-08-04	Antoine Pitrou	Lib/test/test_rlcompleter.py
2013-05-01	2013-04-08	R David Murray	Lib/test/test_getpass.py
2013-05-02	2007-08-15	Victor Stinner	Doc/c-api/memory.rst
2013-05-02	2014-07-23	Zachary Ware	Lib/test/test_importlib/__main__.py
2013-05-03	2013-11-22	Eric Snow	Lib/importlib/_bootstrap.py
2013-05-04	2013-03-07	Nick Coghlan	Doc/c-api/apiabiversion.rst
2013-05-06	2020-06-11	Raymond Hettinger	Lib/collections/__init__.py
2013-05-11	2016-09-08	R David Murray	Doc/library/email.parser.rst
2013-05-18	2019-05-13	Antoine Pitrou	Doc/library/bz2.rst
2013-05-23	2012-05-13	Brian Curtin	PCbuild/_sqlite3.vcxproj
2013-05-23	2017-03-12	Christian Heimes	Tools/scripts/patchcheck.py
2013-05-26	2012-05-13	Brian Curtin	PCbuild/_ctypes.vcxproj.filters
2013-05-29	2018-12-31	Victor Stinner	Python/sysmodule.c
2013-06-01	2012-05-15	Antoine Pitrou	Objects/stringlib/codecs.h
2013-06-02	2014-05-01	Stefan Krah	Modules/_decimal/docstrings.h
2013-06-04	2012-03-12	Serhiy Storchaka	Lib/test/test_aifc.py
2013-06-05	2014-02-03	Serhiy Storchaka	Lib/test/test_tcl.py
2013-06-09	2009-11-16	Nick Coghlan	Lib/test/support/script_helper.py
2013-06-10	2012-05-25	R David Murray	Lib/email/_header_value_parser.py
2013-06-15	2012-05-13	Brian Curtin	PCbuild/_elementtree.vcxproj
2013-06-15	2014-07-23	Zachary Ware	Lib/test/test_importlib/extension/__init__.py
2013-06-15	2014-07-23	Zachary Ware	Lib/test/test_importlib/frozen/__init__.py
2013-06-15	2014-07-23	Zachary Ware	Lib/test/test_importlib/import_/__init__.py
2013-06-15	2014-07-23	Zachary Ware	Lib/test/test_importlib/source/__init__.py
2013-06-18	2011-03-30	Victor Stinner	Lib/test/test_faulthandler.py
2013-06-23	2018-08-06	Serhiy Storchaka	Lib/test/test_getargs2.py
2013-06-27	2008-04-13	Christian Heimes	Python/_warnings.c
2013-06-27	2020-04-18	Karthikeyan Singaravelan	Lib/test/inspect_fodder2.py
2013-06-28	2008-01-20	Georg Brandl	Doc/c-api/mapping.rst
2013-06-30	2017-12-09	Georg Brandl	Doc/library/py_compile.rst
2013-07-06	2010-03-08	Florent Xicluna	Lib/test/test_genericpath.py
2013-07-06	2013-11-29	Brett Cannon	Lib/test/test_importlib/import_/test_api.py
2013-07-08	2012-05-13	Brian Curtin	PCbuild/pythonw.vcxproj
2013-07-10	2010-07-23	Alexander Belopolsky	Lib/test/datetimetester.py
2013-07-11	2017-11-24	Victor Stinner	Objects/obmalloc.c
2013-07-14	2012-05-13	Brian Curtin	PCbuild/_bz2.vcxproj
2013-07-15	2006-12-13	Mark Dickinson	Lib/test/test_math.py
2013-07-16	2019-09-26	Lumír 'Frenzy' Balhar	Lib/compileall.py
2013-07-17	2014-05-26	Raymond Hettinger	Lib/test/test_collections.py
2013-07-18	2010-10-07	Victor Stinner	Include/fileutils.h
2013-07-22	2012-03-21	Stefan Krah	Modules/_decimal/libmpdec/mpalloc.h
2013-07-25	2015-05-03	Christian Heimes	Modules/_ssl.c
2013-07-26	2012-05-13	Brian Curtin	PCbuild/_multiprocessing.vcxproj
2013-07-26	2017-05-21	Serhiy Storchaka	Lib/test/test_fnmatch.py
2013-07-27	2012-05-13	Brian Curtin	PCbuild/_decimal.vcxproj
2013-07-29	2013-11-19	Ezio Melotti	Lib/html/__init__.py
2013-07-29	2016-09-30	Terry Jan Reedy	Lib/idlelib/idle.py
2013-07-31	2013-07-31	Antoine Pitrou	Lib/test/final_a.py
2013-07-31	2013-07-31	Antoine Pitrou	Lib/test/final_b.py
2013-08-01	2017-01-19	Mark Dickinson	Modules/mathmodule.c
2013-08-02	2010-12-30	Terry Jan Reedy	Lib/turtledemo/__main__.py
2013-08-04	2013-04-20	Antoine Pitrou	Lib/operator.py
2013-08-05	2013-03-13	Brett Cannon	Lib/test/test_importlib/import_/test___loader__.py
2013-08-06	2012-05-13	Brian Curtin	PCbuild/unicodedata.vcxproj
2013-08-07	2006-05-27	Victor Stinner	Lib/test/support/__init__.py
2013-08-08	2013-08-08	Ezio Melotti	Lib/test/test_json/__main__.py
2013-08-12	2012-06-20	Brian Curtin	PCbuild/pylauncher.vcxproj
2013-08-13	2012-06-20	Brian Curtin	PCbuild/pywlauncher.vcxproj
2013-08-15	2012-05-13	Brian Curtin	PCbuild/_ctypes.vcxproj
2013-08-15	2012-05-13	Brian Curtin	PCbuild/pyexpat.vcxproj
2013-08-16	2012-05-13	Brian Curtin	PCbuild/select.vcxproj
2013-08-16	2012-05-25	R David Murray	Lib/test/test_email/test_generator.py
2013-08-16	2013-08-16	Christian Heimes	Lib/test/nullbytecert.pem
2013-08-18	2011-03-30	Victor Stinner	Modules/faulthandler.c
2013-08-18	2013-08-06	Antoine Pitrou	Lib/_sitebuiltins.py
2013-08-18	2013-08-10	Ethan Furman	Lib/test/test_json/test_enum.py
2013-08-19	2012-05-13	Brian Curtin	PCbuild/_ctypes_test.vcxproj
2013-08-21	2012-05-13	Brian Curtin	PCbuild/_socket.vcxproj
2013-08-23	2018-01-25	Nick Coghlan	Lib/contextlib.py
2013-08-25	2012-03-21	Stefan Krah	Modules/_decimal/tests/deccheck.py
2013-08-27	2007-08-15	Georg Brandl	Doc/library/token.rst
2013-08-27	2012-05-13	Brian Curtin	PCbuild/_testcapi.vcxproj
2013-08-27	2013-05-06	Nick Coghlan	Lib/test/support/bytecode_helper.py
2013-08-27	2014-07-23	Zachary Ware	Lib/test/test_importlib/__init__.py
2013-08-29	2007-08-15	Serhiy Storchaka	Doc/data/refcounts.dat
2013-08-30	2006-08-21	Serhiy Storchaka	Python/peephole.c
2013-08-30	2012-05-13	Brian Curtin	PCbuild/winsound.vcxproj
2013-09-01	2012-03-26	Andrew Svetlov	Lib/idlelib/__main__.py
2013-09-01	2012-05-13	Brian Curtin	PCbuild/_testbuffer.vcxproj
2013-09-03	2019-10-29	Serhiy Storchaka	Lib/test/test_zipfile.py
2013-09-04	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testwith.py
2013-09-05	2012-05-13	Brian Curtin	PCbuild/_lzma.vcxproj
2013-09-07	2012-05-13	Brian Curtin	PCbuild/_msi.vcxproj
2013-09-09	2012-05-13	Brian Curtin	PCbuild/_hashlib.vcxproj
2013-09-09	2013-07-13	Terry Jan Reedy	Lib/idlelib/idle_test/test_text.py
2013-09-11	2008-04-19	Christian Heimes	Lib/test/test_pkgutil.py
2013-09-12	2012-08-05	Nick Coghlan	Doc/library/ipaddress.rst
2013-09-13	2013-09-13	Antoine Pitrou	Lib/unittest/test/__main__.py
2013-09-13	2013-09-13	Antoine Pitrou	Lib/unittest/test/testmock/__main__.py
2013-09-13	2013-10-12	Georg Brandl	Doc/c-api/stable.rst
2013-09-15	2013-06-21	Christian Heimes	Lib/test/test_stat.py
2013-09-16	2009-12-21	Victor Stinner	Modules/_testcapimodule.c
2013-09-16	2013-09-16	Serhiy Storchaka	Lib/lib2to3/tests/data/false_encoding.py
2013-09-16	2015-03-31	Serhiy Storchaka	Lib/test/test_pickle.py
2013-09-23	2014-07-23	Zachary Ware	Lib/test/test_email/__main__.py
2013-09-23	2017-02-14	Zachary Ware	README.rst
2013-09-24	2012-03-15	Matthias Klose	config.guess
2013-09-27	2007-08-15	Victor Stinner	Doc/library/signal.rst
2013-09-27	2012-05-13	Brian Curtin	PCbuild/_ssl.vcxproj
2013-09-30	2018-06-12	Antoine Pitrou	Lib/test/test_shutil.py
2013-10-03	2013-04-09	Brett Cannon	Lib/test/test_importlib/test_abc.py
2013-10-06	2010-12-19	Vinay Sajip	Doc/howto/logging-cookbook.rst
2013-10-09	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testsentinel.py
2013-10-10	2013-08-14	Richard Oudkerk	Lib/multiprocessing/resource_sharer.py
2013-10-14	2013-08-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_history.py
2013-10-15	2017-06-21	Dino Viehland	Lib/test/test_code.py
2013-10-17	2013-07-30	Antoine Pitrou	Lib/test/test_finalization.py
2013-10-17	2013-10-17	Guido van Rossum	Lib/asyncio/log.py
2013-10-17	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/echo.py
2013-10-17	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/echo2.py
2013-10-17	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/echo3.py
2013-10-18	2013-10-13	Ethan Furman	Lib/test/test_dynamicclassattribute.py
2013-10-19	2008-01-20	Georg Brandl	Doc/c-api/reflection.rst
2013-10-19	2012-05-13	Brian Curtin	PCbuild/xxlimited.vcxproj
2013-10-22	2013-10-13	Serhiy Storchaka	Lib/test/audiotests.py
2013-10-26	2011-02-22	Raymond Hettinger	Doc/library/collections.abc.rst
2013-10-27	2009-12-10	R David Murray	Lib/test/test_imaplib.py
2013-10-28	2012-03-28	Michael Foord	Doc/library/unittest.mock.rst
2013-11-02	2012-07-29	Barry Warsaw	Doc/reference/import.rst
2013-11-03	2009-10-06	Benjamin Peterson	Objects/unicodetype_db.h
2013-11-07	2015-06-22	Yury Selivanov	Include/genobject.h
2013-11-10	2012-05-26	Vinay Sajip	Lib/venv/scripts/common/activate
2013-11-10	2013-11-10	Andrew Kuchling	Lib/encodings/cp273.py
2013-11-11	2013-11-11	Andrew Kuchling	Tools/unicode/python-mappings/CP273.TXT
2013-11-16	2011-07-04	Victor Stinner	Lib/test/test_signal.py
2013-11-16	2014-05-09	Brett Cannon	Lib/test/test_importlib/import_/test_path.py
2013-11-18	2012-10-06	Georg Brandl	Doc/library/urllib.rst
2013-11-19	2013-06-29	Terry Jan Reedy	Lib/idlelib/idle_test/test_warning.py
2013-11-19	2013-09-04	Charles-François Natali	Doc/library/selectors.rst
2013-11-19	2017-05-27	csabella	Lib/idlelib/help_about.py
2013-11-22	2012-05-13	Brian Curtin	PCbuild/sqlite3.vcxproj
2013-11-22	2019-03-18	Victor Stinner	Lib/distutils/tests/test_sysconfig.py
2013-11-23	2013-11-23	Ezio Melotti	Lib/lib2to3/fixes/fix_asserts.py
2013-11-23	2013-11-23	Michael Foord	Misc/python-wing5.wpr
2013-11-23	2013-11-23	Serhiy Storchaka	Lib/encodings/cp1125.py
2013-12-01	2013-04-10	Ezio Melotti	Lib/test/test_xml_dom_minicompat.py
2013-12-01	2013-07-13	Terry Jan Reedy	Lib/idlelib/idle_test/mock_tk.py
2013-12-01	2013-10-17	R David Murray	Lib/test/test_email/test_contentmanager.py
2013-12-07	2014-08-08	Zachary Ware	Lib/ctypes/test/__init__.py
2013-12-09	2013-10-17	R David Murray	Lib/email/contentmanager.py
2013-12-09	2013-10-25	Tim Golden	PCbuild/readme.txt
2013-12-10	2013-11-22	Eric Snow	Lib/test/test_importlib/test_spec.py
2013-12-12	2012-03-14	Michael Foord	Lib/unittest/test/testmock/support.py
2013-12-12	2012-05-13	Brian Curtin	PCbuild/pyexpat.vcxproj.filters
2013-12-12	2013-06-05	Łukasz Langa	Lib/test/test_functools.py
2013-12-12	2013-08-31	Terry Jan Reedy	Lib/idlelib/idle_test/test_searchengine.py
2013-12-19	2011-02-25	Victor Stinner	Lib/test/test_os.py
2013-12-19	2013-10-12	Georg Brandl	Doc/tools/extensions/c_annotations.py
2013-12-19	2018-02-27	Antoine Pitrou	Doc/library/ssl.rst
2013-12-20	2013-06-15	Brett Cannon	Lib/test/test_importlib/test_util.py
2013-12-21	2015-05-24	Serhiy Storchaka	Modules/_functoolsmodule.c
2013-12-31	2007-08-15	Raymond Hettinger	Doc/library/functools.rst
2014-01-02	2010-03-14	Gregory P. Smith	Modules/_posixsubprocess.c
