DATE(MODE),DATE(MEAN),AUTHOR,PATH
2010-06-24,2018-04-04,lennart,man/systemd-notify.xml
2010-07-02,2015-08-19,lennart,man/systemd.device.xml
2010-07-02,2015-11-25,lennart,man/systemd.swap.xml
2010-07-02,2016-06-11,zbyszek,man/systemd.automount.xml
2010-07-02,2017-09-27,zbyszek,man/systemd.mount.xml
2010-07-09,2014-12-28,lennart,man/systemd-cgls.xml
2010-07-09,2016-05-24,lennart,src/cgls/cgls.c
2010-07-10,2012-03-09,lennart,units/umount.target
2010-07-13,2012-01-28,lennart,units/emergency.target
2010-07-13,2012-11-26,lennart,units/rescue.service.in
2010-07-13,2013-02-22,lennart,units/bluetooth.target
2010-07-13,2013-02-22,lennart,units/printer.target
2010-07-17,2012-04-23,lennart,units/smartcard.target
2010-08-11,2014-06-14,lennart,units/systemd-update-utmp-runlevel.service.in
2010-08-11,2017-03-25,lennart,src/update-utmp/update-utmp.c
2010-08-15,2016-05-02,lennart,units/systemd-random-seed.service.in
2010-08-18,2013-04-25,lennart,units/systemd-sysctl.service.in
2010-08-19,2013-02-05,lennart,units/systemd-modules-load.service.in
2010-08-20,2014-04-29,lennart,units/systemd-remount-fs.service.in
2010-08-20,2015-01-12,lennart,src/shared/exit-status.h
2010-08-20,2016-12-07,lennart,src/remount-fs/remount-fs.c
2010-08-25,2014-11-29,lennart,units/serial-getty@.service.in
2010-09-16,2017-11-22,zbyszek,units/systemd-vconsole-setup.service.in
2010-09-17,2014-03-15,lennart,src/core/org.freedesktop.systemd1.policy.in
2010-09-17,2015-11-24,lennart,src/reply-password/reply-password.c
2010-09-17,2016-11-06,lennart,src/ask-password/ask-password.c
2010-09-21,2012-09-15,lennart,units/systemd-tmpfiles-clean.timer
2010-09-21,2014-02-19,martinpitt,test/rule-syntax-check.py
2010-09-29,2013-01-24,lennart,tmpfiles.d/x11.conf
2010-09-29,2014-10-17,lennart,units/systemd-tmpfiles-clean.service
2010-09-29,2016-10-19,lennart,units/systemd-tmpfiles-setup.service
2010-10-08,2013-10-10,lennart,units/systemd-user-sessions.service.in
2010-10-08,2016-10-13,zbyszek,src/user-sessions/user-sessions.c
2010-10-12,2013-06-26,lennart,src/core/swap.h
2010-10-12,2015-04-04,lennart,src/core/swap.c
2010-10-14,2012-05-10,lennart,units/user/exit.target
2010-10-14,2012-12-13,lennart,units/final.target
2010-10-14,2013-04-11,lennart,units/kexec.target
2010-10-14,2013-07-03,lennart,units/systemd-kexec.service
2010-10-14,2014-03-02,lennart,units/user/systemd-exit.service
2010-10-20,2014-04-04,lennart,units/systemd-fsck-root.service.in
2010-10-20,2014-07-07,lennart,units/systemd-fsck@.service.in
2010-10-20,2015-09-01,lennart,units/systemd-quotacheck-root.service.in
2010-10-20,2015-09-06,lennart,units/quotaon-root.service.in
2010-10-20,2015-10-29,lennart,units/quotaon@.service.in
2010-10-20,2016-01-20,lennart,units/systemd-quotacheck@.service.in
2010-10-20,2016-06-19,lennart,src/quotacheck/quotacheck.c
2010-10-26,2013-11-21,lennart,units/systemd-ask-password-wall.service
2010-10-26,2015-04-17,lennart,units/systemd-ask-password-wall.path
2010-10-26,2015-08-07,lennart,src/tty-ask-password-agent/tty-ask-password-agent.c
2010-11-05,2018-01-09,zbyszek,man/tmpfiles.d.xml
2010-11-12,2017-05-06,lennart,src/shared/ask-password-api.c
2010-11-18,2013-03-22,lennart,units/cryptsetup.target
2010-11-18,2014-11-01,lennart,units/systemd-ask-password-console.service
2010-11-18,2014-11-12,lennart,units/systemd-ask-password-console.path
2010-11-22,2013-09-27,lennart,man/locale.conf.xml
2010-11-22,2014-03-17,lennart,man/modules-load.d.xml
2010-11-22,2015-03-27,lennart,man/vconsole.conf.xml
2011-02-10,2012-08-29,lennart,units/sound.target
2011-02-14,2019-01-07,zbyszek,man/systemd-tmpfiles.xml
2011-04-02,2013-05-23,lennart,tmpfiles.d/legacy.conf.in
2011-04-04,2014-07-11,lennart,units/systemd-binfmt.service.in
2011-04-04,2014-10-11,lennart,man/binfmt.d.xml
2011-04-04,2016-03-21,zbyszek,man/sysctl.d.xml
2011-04-09,2016-05-09,lennart,man/systemd-ask-password.xml
2011-04-16,2012-04-20,lennart,src/hostname/org.freedesktop.hostname1.conf
2011-04-16,2012-10-19,lennart,src/hostname/org.freedesktop.hostname1.service
2011-04-16,2013-05-27,lennart,src/hostname/org.freedesktop.hostname1.policy
2011-04-16,2015-11-29,lennart,man/machine-info.xml
2011-04-16,2017-02-08,lennart,units/systemd-hostnamed.service.in
2011-05-09,2017-08-16,lennart,src/shared/local-addresses.h
2011-05-24,2012-08-19,lennart,src/shared/devnode-acl.h
2011-05-24,2012-09-12,lennart,src/login/logind-device.h
2011-05-24,2012-12-30,lennart,src/login/logind-device.c
2011-05-24,2013-08-05,lennart,src/login/logind-seat.h
2011-05-24,2014-02-26,lennart,src/login/logind-seat.c
2011-05-24,2014-08-04,lennart,src/shared/devnode-acl.c
2011-05-24,2015-12-21,lennart,src/login/logind.h
2011-05-24,2016-06-28,lennart,src/login/logind.c
2011-05-24,2016-08-09,lennart,src/login/logind-session.c
2011-05-24,2016-11-07,lennart,src/login/logind-session.h
2011-05-24,2017-01-08,lennart,src/login/logind-user.h
2011-05-26,2015-08-30,lennart,rules.d/70-uaccess.rules.in
2011-06-15,2012-06-09,lennart,src/locale/org.freedesktop.locale1.conf
2011-06-15,2012-06-09,lennart,src/timedate/org.freedesktop.timedate1.conf
2011-06-15,2012-09-14,lennart,src/locale/org.freedesktop.locale1.service
2011-06-15,2012-09-14,lennart,src/timedate/org.freedesktop.timedate1.service
2011-06-15,2012-12-24,lennart,src/timedate/org.freedesktop.timedate1.policy
2011-06-15,2013-01-23,lennart,src/locale/org.freedesktop.locale1.policy
2011-06-15,2016-10-12,lennart,units/systemd-timedated.service.in
2011-06-15,2017-02-20,lennart,units/systemd-localed.service.in
2011-06-17,2012-09-15,lennart,src/login/org.freedesktop.login1.service
2011-06-17,2013-09-17,lennart,src/login/org.freedesktop.login1.policy
2011-06-17,2017-08-29,lennart,units/systemd-logind.service.in
2011-06-19,2012-08-06,kay,rules.d/60-cdrom_id.rules
2011-06-29,2013-04-01,lennart,src/login/org.freedesktop.login1.conf
2011-06-29,2013-11-03,lennart,rules.d/73-seat-late.rules.in
2011-06-29,2017-02-17,lennart,src/login/logind.conf.in
2011-06-30,2016-10-15,lennart,units/user@.service.in
2011-07-09,2015-01-21,lennart,src/login/sysfs-show.c
2011-07-14,2015-11-21,lennart,man/loginctl.xml
2011-07-22,2014-12-26,lennart,src/test/test-install.c
2011-07-22,2018-02-21,lennart,src/shared/install.c
2011-07-23,2014-04-24,lennart,src/systemd/sd-login.h
2011-07-29,2013-09-12,lennart,src/core/selinux-setup.h
2011-07-29,2014-05-13,lennart,src/core/selinux-setup.c
2011-08-01,2015-01-05,lennart,src/login/logind-gperf.gperf
2011-08-05,2015-02-18,kay,src/udev/udev-builtin-usb_id.c
2011-08-05,2017-06-26,watanabe.yu+github,src/udev/udev-builtin-path_id.c
2011-08-05,2017-07-24,watanabe.yu+github,src/udev/udev-builtin.c
2011-08-05,2017-11-29,peter.hutterer,src/udev/udev-builtin-input_id.c
2011-08-07,2012-05-30,josh,tmpfiles.d/tmp.conf
2011-08-31,2014-12-03,lennart,man/localtime.xml
2011-09-14,2016-03-05,notting,units/sys-kernel-config.mount
2011-09-22,2016-01-30,lennart,units/sys-fs-fuse-connections.mount
2011-09-28,2012-12-08,lennart,src/locale/kbd-model-map
2011-10-08,2012-01-11,lennart,src/libsystemd/sd-journal/lookup3.c
2011-10-08,2012-11-29,lennart,src/libsystemd/sd-journal/lookup3.h
2011-10-08,2013-10-22,lennart,src/systemd/sd-journal.h
2011-10-08,2017-12-25,lennart,src/libsystemd/sd-journal/journal-file.c
2011-10-11,2013-12-05,lennart,units/local-fs-pre.target
2011-10-11,2013-12-05,lennart,units/remote-fs-pre.target
2011-11-09,2016-08-24,lennart,src/libsystemd/sd-journal/sd-journal.c
2011-12-02,2016-08-10,lennart,src/rc-local-generator/rc-local-generator.c
2011-12-17,2015-07-25,lennart,src/libsystemd/sd-journal/journal-send.c
2011-12-19,2014-09-05,lennart,man/sd_get_seats.xml
2011-12-19,2014-11-07,lennart,man/sd_login_monitor_new.xml
2011-12-19,2015-05-07,lennart,man/sd_seat_get_active.xml
2011-12-19,2015-05-24,lennart,man/sd_session_is_active.xml
2011-12-19,2015-09-28,lennart,man/sd_uid_get_state.xml
2011-12-19,2016-01-15,lennart,man/sd_pid_get_owner_uid.xml
2011-12-28,2017-10-25,lennart,src/journal/journald-rate-limit.c
2011-12-31,2014-10-15,lennart,units/systemd-journald.socket
2011-12-31,2015-06-27,lennart,src/libsystemd/sd-journal/journal-internal.h
2011-12-31,2018-09-16,lennart,units/systemd-journald.service.in
2011-12-31,2018-09-23,watanabe.yu+github,src/locale/localed.c
2012-01-04,2016-06-10,lennart,src/shared/logs-show.h
2012-01-05,2014-12-17,lennart,src/journal/journald-gperf.gperf
2012-01-05,2016-02-20,lennart,src/journal/journald.conf
2012-01-05,2016-04-13,lennart,src/journal/journald-server.h
2012-01-06,2013-05-02,lennart,units/syslog.socket
2012-01-14,2016-11-14,lennart,src/journal/cat.c
2012-01-23,2015-01-16,lennart,src/cgtop/cgtop.c
2012-01-25,2015-09-11,lennart,man/systemd-cgtop.xml
2012-03-16,2014-05-10,roberto.sassu,src/core/ima-setup.h
2012-03-16,2014-07-07,fcrozat,src/basic/sparse-endian.h
2012-03-16,2015-06-21,roberto.sassu,src/core/ima-setup.c
2012-03-16,2015-07-11,lennart,man/systemd-cat.xml
2012-03-16,2017-02-11,lennart,man/systemd-machine-id-setup.xml
2012-03-28,2014-12-31,kay,units/tmp.mount
2012-04-04,2016-01-08,lennart,man/systemd.journal-fields.xml
2012-04-06,2015-07-31,lennart,src/test/test-watchdog.c
2012-04-06,2017-12-20,watanabe.yu+github,src/shared/watchdog.h
2012-04-10,2015-07-20,kay,src/udev/udev-builtin-uaccess.c
2012-04-11,2013-03-25,lennart,units/nss-user-lookup.target
2012-04-11,2015-07-13,lennart,src/shared/socket-label.c
2012-04-11,2017-03-16,piotrdrag,po/POTFILES.skip
2012-04-11,2019-07-29,lennart,src/basic/mkdir.c
2012-04-12,2012-04-29,lennart,LICENSE.LGPL2.1
2012-04-12,2015-02-17,lennart,src/shared/spawn-ask-password-agent.c
2012-04-12,2015-07-01,lennart,src/shared/spawn-polkit-agent.c
2012-04-12,2016-05-20,lennart,src/detect-virt/detect-virt.c
2012-04-12,2017-10-22,lennart,src/machine-id-setup/machine-id-setup-main.c
2012-04-17,2014-04-18,lennart,src/login/test-inhibit.c
2012-04-17,2015-06-20,lennart,src/login/logind-inhibit.c
2012-04-17,2015-07-01,lennart,src/login/logind-inhibit.h
2012-04-20,2015-08-25,mschmidt,src/core/transaction.c
2012-04-20,2018-02-02,mschmidt,src/core/transaction.h
2012-04-22,2016-02-15,lennart,units/console-getty.service.in
2012-04-25,2013-04-27,lennart,src/core/job.h
2012-04-25,2013-12-09,lennart,src/test/test-job-type.c
2012-05-05,2013-04-17,lennart,units/sleep.target
2012-05-05,2013-11-24,lennart,units/suspend.target
2012-05-05,2014-02-03,lennart,man/systemd-inhibit.xml
2012-05-05,2014-02-26,lennart,units/systemd-suspend.service.in
2012-05-05,2014-06-21,lennart,units/hibernate.target
2012-05-05,2014-10-06,lennart,units/systemd-hibernate.service.in
2012-05-05,2015-12-01,lennart,src/login/inhibit.c
2012-05-08,2016-12-19,lennart,src/shared/clock-util.c
2012-05-08,2019-04-04,watanabe.yu+github,src/basic/path-util.c
2012-05-16,2012-12-24,kay,src/libudev/libudev.sym
2012-05-16,2014-05-28,zbyszek,man/systemd-delta.xml
2012-05-16,2014-09-16,lennart,src/delta/delta.c
2012-05-21,2013-05-28,lennart,units/systemd-udevd-kernel.socket
2012-05-21,2013-06-01,kay,units/systemd-udev-settle.service
2012-05-21,2013-06-08,kay,units/systemd-udevd-control.socket
2012-05-21,2013-11-20,lennart,units/systemd-udev-trigger.service
2012-05-21,2016-08-17,lennart,units/systemd-udevd.service.in
2012-05-23,2014-05-17,lennart,units/system-update.target
2012-05-23,2017-11-29,zbyszek,src/system-update-generator/system-update-generator.c
2012-05-24,2017-01-25,lennart,src/core/system.conf.in
2012-05-30,2013-08-12,lennart,src/login/logind-button.h
2012-05-30,2014-01-07,lennart,rules.d/70-power-switch.rules
2012-05-31,2015-09-02,lennart,rules.d/71-seat.rules.in
2012-06-01,2015-05-15,lennart,man/systemd-modules-load.service.xml
2012-06-01,2016-02-15,lennart,man/systemd-binfmt.service.xml
2012-06-01,2016-08-16,lennart,man/systemd-logind.service.xml
2012-06-08,2014-05-17,mschmidt,units/debug-shell.service.in
2012-06-22,2018-02-09,lennart,man/kernel-command-line.xml
2012-06-22,2018-04-10,zbyszek,src/rpm/macros.systemd.in
2012-06-23,2017-01-27,zbyszek,man/bootup.xml
2012-06-25,2016-05-19,lennart,man/systemd-remount-fs.service.xml
2012-06-25,2019-03-23,lennart,man/systemd-vconsole-setup.service.xml
2012-06-26,2013-07-28,lennart,man/systemd-initctl.service.xml
2012-06-26,2014-08-18,lennart,man/systemd-user-sessions.service.xml
2012-06-26,2014-08-21,lennart,man/systemd-update-utmp.service.xml
2012-06-26,2015-05-05,lennart,man/systemd-localed.service.xml
2012-06-26,2017-03-26,zbyszek,man/systemd-hostnamed.service.xml
2012-06-26,2017-04-24,zbyszek,man/systemd-timedated.service.xml
2012-06-27,2014-08-30,lennart,man/systemd-system-update-generator.xml
2012-06-27,2014-12-13,lennart,man/systemd-quotacheck.service.xml
2012-06-27,2015-07-08,lennart,man/systemd-ask-password-console.service.xml
2012-06-27,2015-07-11,lennart,man/systemd-tty-ask-password-agent.xml
2012-06-27,2016-07-18,zbyszek,man/systemd-suspend.service.xml
2012-06-27,2017-05-09,lennart,man/systemd-cryptsetup-generator.xml
2012-06-27,2017-09-16,lennart,man/systemd-fsck@.service.xml
2012-06-27,2018-04-11,lennart,man/systemd-poweroff.service.xml
2012-06-27,2018-08-27,lennart,man/systemd-fstab-generator.xml
2012-06-28,2017-09-11,zbyszek,man/systemd.preset.xml
2012-07-07,2015-12-09,lennart,man/sd_id128_randomize.xml
2012-07-07,2018-01-01,lennart,man/sd_id128_to_string.xml
2012-07-09,2016-02-23,lennart,man/sd_journal_print.xml
2012-07-09,2016-12-23,lennart,man/sd-journal.xml
2012-07-11,2016-09-07,lennart,units/systemd-journal-flush.service
2012-07-13,2015-03-08,lennart,src/libsystemd/sd-journal/test-journal-stream.c
2012-07-13,2015-07-25,lennart,man/sd_journal_open.xml
2012-07-13,2016-11-08,lennart,man/sd_journal_stream_fd.xml
2012-07-13,2017-08-29,lennart,src/shared/killall.c
2012-07-13,2017-09-03,lennart,src/libsystemd/sd-journal/test-journal-match.c
2012-07-14,2014-10-07,lennart,man/sd_journal_add_match.xml
2012-07-14,2014-12-05,lennart,man/sd_journal_get_cutoff_realtime_usec.xml
2012-07-14,2015-03-22,lennart,man/sd_journal_get_cursor.xml
2012-07-14,2015-05-12,lennart,man/sd_journal_get_realtime_usec.xml
2012-07-14,2015-05-19,lennart,man/sd_journal_get_fd.xml
2012-07-14,2015-08-11,lennart,man/sd_journal_next.xml
2012-07-14,2016-02-06,lennart,man/sd_journal_seek_head.xml
2012-07-14,2017-05-01,zbyszek,man/sd_journal_get_data.xml
2012-07-14,2019-01-15,lennart,man/sd_id128_get_machine.xml
2012-07-20,2014-04-30,lennart,src/core/kill.c
2012-07-20,2014-06-06,lennart,src/core/kill.h
2012-07-20,2015-01-22,lennart,src/core/dbus-kill.h
2012-07-20,2017-06-02,lennart,man/systemd.kill.xml
2012-08-10,2015-07-04,zbyszek,tools/make-directive-index.py
2012-08-14,2014-06-26,lennart,src/libsystemd/sd-journal/fsprg.h
2012-08-14,2016-02-08,lennart,src/libsystemd/sd-journal/fsprg.c
2012-08-15,2018-08-31,watanabe.yu+github,src/libsystemd/sd-journal/mmap-cache.c
2012-08-16,2013-01-31,lennart,src/libsystemd/sd-journal/journal-authenticate.h
2012-08-16,2014-01-06,lennart,src/libsystemd/sd-journal/journal-verify.h
2012-08-16,2015-04-26,lennart,src/libsystemd/sd-journal/journal-authenticate.c
2012-08-16,2015-09-22,lennart,src/libsystemd/sd-journal/journal-verify.c
2012-08-16,2015-11-08,lennart,src/libsystemd/sd-journal/journal-vacuum.c
2012-08-22,2014-04-14,lennart,src/journal/journald-syslog.h
2012-08-22,2014-06-01,lennart,src/journal/journald-console.h
2012-08-22,2014-06-02,lennart,src/journal/journald-kmsg.h
2012-08-22,2014-11-20,lennart,src/journal/journald-kmsg.c
2012-08-22,2015-04-07,lennart,src/journal/journald-console.c
2012-08-22,2015-05-18,lennart,src/journal/journald-syslog.c
2012-08-22,2016-11-10,lennart,src/journal/journald-native.c
2012-09-07,2016-05-04,lennart,src/core/selinux-access.c
2012-09-08,2014-12-31,lennart,man/sd_journal_get_usage.xml
2012-09-14,2012-09-14,lennart,test/TEST-02-UNITTESTS/Makefile
2012-09-14,2012-09-14,lennart,test/TEST-24-CRYPTSETUP/Makefile
2012-09-14,2012-09-19,kay,test/.gitignore
2012-09-17,2014-04-01,kay,rules.d/64-btrfs.rules.in
2012-09-17,2017-09-05,watanabe.yu+github,src/udev/udev-builtin-btrfs.c
2012-09-18,2017-10-01,lennart,src/core/unit-printf.c
2012-09-24,2015-09-14,lennart,src/libsystemd/sd-journal/test-mmap-cache.c
2012-09-28,2012-12-07,lennart,src/journal-remote/browse.html
2012-09-28,2013-08-28,lennart,units/systemd-journal-gatewayd.socket
2012-09-28,2015-08-15,lennart,src/journal-remote/journal-gatewayd.c
2012-09-28,2016-02-25,lennart,units/systemd-journal-gatewayd.service.in
2012-10-03,2013-12-09,lennart,src/core/audit-fd.c
2012-10-03,2014-05-18,lennart,src/core/audit-fd.h
2012-10-17,2015-10-11,lennart,src/systemd/sd-id128.h
2012-10-17,2017-02-20,lennart,man/timedatectl.xml
2012-10-18,2014-04-04,lennart,docs/sysvinit/README.in
2012-10-18,2016-10-08,lennart,man/hostnamectl.xml
2012-10-19,2016-07-10,lennart,src/locale/localectl.c
2012-10-19,2016-09-19,lennart,man/sd_journal_query_unique.xml
2012-10-19,2018-03-06,zbyszek,man/coredumpctl.xml
2012-10-21,2016-01-07,lennart,man/localectl.xml
2012-10-23,2013-11-20,kay,src/basic/strbuf.h
2012-10-23,2014-05-25,kay,src/basic/strbuf.c
2012-10-26,2013-10-04,kay,hwdb.d/20-acpi-vendor.hwdb
2012-10-26,2014-07-18,lennart,src/libsystemd/sd-journal/test-journal-enum.c
2012-10-28,2014-04-01,lennart,units/hybrid-sleep.target
2012-10-28,2015-02-12,lennart,units/systemd-hybrid-sleep.service.in
2012-10-28,2015-02-23,kay,src/libudev/libudev-hwdb.c
2012-11-02,2014-11-07,holger,test/units/sched_rr_change.service
2012-11-02,2014-11-25,holger,src/test/test-sched-prio.c
2012-11-02,2014-12-16,zbyszek,src/journal-remote/journal-remote-parse.h
2012-11-02,2015-03-14,zbyszek,src/journal-remote/journal-remote-parse.c
2012-11-02,2015-09-18,holger,test/units/sched_idle_bad.service
2012-11-02,2015-09-18,holger,test/units/sched_idle_ok.service
2012-11-02,2015-09-18,holger,test/units/sched_rr_ok.service
2012-11-02,2015-10-15,zbyszek,man/systemd-journal-remote.service.xml
2012-11-02,2016-03-07,holger,test/units/sched_rr_bad.service
2012-11-02,2016-03-12,zbyszek,src/journal-remote/journal-remote.c
2012-11-02,2018-10-22,zbyszek,src/journal-remote/journal-remote-write.c
2012-11-05,2016-11-25,danielwallace,shell-completion/zsh/_systemd
2012-11-08,2016-10-01,kay,hwdb.d/20-OUI.hwdb
2012-11-09,2016-01-18,kay,src/udev/udev-builtin-hwdb.c
2012-11-10,2013-09-24,kay,hwdb.d/20-pci-classes.hwdb
2012-11-10,2014-02-25,kay,hwdb.d/20-usb-classes.hwdb
2012-11-13,2015-05-12,kay,src/libudev/libudev.pc.in
2012-11-13,2018-04-30,lennart,src/journal/journald-server.c
2012-11-15,2013-03-04,lennart,src/basic/replace-var.c
2012-11-15,2014-11-14,lennart,src/basic/replace-var.h
2012-11-15,2016-07-04,lennart,src/test/test-replace-var.c
