DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2014-10-18	2014-07-22	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-uac1_legacy
2014-10-19	2011-01-24	Alan Ott	Documentation/ABI/testing/sysfs-driver-hid
2014-10-25	2014-05-23	Florian Fainelli	Documentation/ABI/testing/sysfs-class-net-queues
2014-10-29	2019-04-18	Mauro Carvalho Chehab	Documentation/admin-guide/blockdev/drbd/index.rst
2014-11-10	2014-11-10	Mathieu Poirier	Documentation/ABI/testing/sysfs-bus-coresight-devices-funnel
2014-11-13	2013-03-01	Joe Thornber	Documentation/admin-guide/device-mapper/cache.rst
2014-11-17	2013-04-08	Rami Rosen	Documentation/admin-guide/cgroup-v1/net_cls.rst
2014-11-21	2014-03-02	Stewart Smith	Documentation/ABI/stable/sysfs-firmware-opal-dump
2014-11-21	2017-03-16	Milan Broz	Documentation/admin-guide/device-mapper/dm-crypt.rst
2014-11-27	2013-11-16	Alexandre Courbot	Documentation/admin-guide/gpio/sysfs.rst
2014-12-10	2014-03-03	Joe Thornber	Documentation/admin-guide/device-mapper/era.rst
2014-12-11	2014-10-10	Felipe Balbi	Documentation/ABI/stable/sysfs-class-udc
2014-12-29	2014-12-29	Carlo Caione	Documentation/ABI/testing/sysfs-driver-input-axp-pek
2015-01-06	2015-01-06	Antonios Motakis	Documentation/ABI/testing/sysfs-bus-amba
2015-01-22	2013-04-11	Paul E. McKenney	Documentation/admin-guide/kernel-per-CPU-kthreads.rst
2015-01-27	2013-09-05	Sudeep Dutt	Documentation/ABI/testing/sysfs-class-mic
2015-02-19	2014-11-10	Mathieu Poirier	Documentation/ABI/testing/sysfs-bus-coresight-devices-etm3x
2015-02-20	2012-02-06	Lee Jones	Documentation/ABI/testing/sysfs-devices-soc
2015-02-22	2013-03-01	Mike Snitzer	Documentation/admin-guide/device-mapper/cache-policies.rst
2015-04-16	2015-04-16	NeilBrown	Documentation/ABI/testing/sysfs-platform-twl4030-usb
2015-04-18	2012-05-29	Johan Hovold	Documentation/ABI/testing/sysfs-class-backlight-driver-lm3533
2015-04-20	2014-07-14	Pratyush Anand	Documentation/ABI/testing/sysfs-bus-usb-lvstest
2015-05-05	2015-05-05	Andreas Gröger	Documentation/ABI/testing/sysfs-bus-pci-drivers-janz-cmodio
2015-05-05	2015-05-05	Andreas Gröger	Documentation/ABI/testing/sysfs-class-net-janz-ican3
2015-05-06	2015-05-06	Seymour, Shane M	Documentation/ABI/testing/sysfs-class-scsi_tape
2015-05-08	2007-02-14	Nicolas Pitre	.mailmap
2015-05-11	2015-04-15	Minchan Kim	Documentation/ABI/testing/sysfs-block-zram
2015-05-14	2012-05-23	Robert Love	Documentation/ABI/testing/sysfs-bus-fcoe
2015-05-20	2019-06-12	Jonathan Brassow	Documentation/admin-guide/device-mapper/dm-raid.rst
2015-05-28	2020-01-21	Paul E. McKenney	Documentation/RCU/torture.rst
2015-06-07	2019-03-11	Keith Busch	Documentation/ABI/stable/sysfs-devices-node
2015-06-15	2012-07-06	Maxim Mikityanskiy	Documentation/ABI/testing/sysfs-platform-ideapad-laptop
2015-06-15	2013-06-20	Lv Zheng	Documentation/ABI/testing/sysfs-bus-acpi
2015-06-19	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/sysfs-class-led
2015-06-25	2015-06-25	Ivan Khoronzhuk	Documentation/ABI/testing/sysfs-firmware-dmi-tables
2015-06-25	2015-06-25	Sergey Senozhatsky	Documentation/ABI/testing/sysfs-class-zram
2015-06-27	2014-10-08	Ian Munsie	Documentation/ABI/testing/sysfs-class-cxl
2015-06-29	2013-12-20	Dave Young	Documentation/ABI/testing/sysfs-firmware-efi-runtime-map
2015-07-07	2013-12-20	Dave Young	Documentation/ABI/testing/sysfs-firmware-efi
2015-07-17	2015-07-17	Mike Marshall	Documentation/ABI/stable/sysfs-fs-orangefs
2015-07-17	2017-08-17	Paul E. McKenney	Documentation/RCU/stallwarn.rst
2015-08-29	2015-03-20	Josef Bacik	Documentation/admin-guide/device-mapper/log-writes.rst
2015-08-31	2018-02-13	Aishwarya Pant	Documentation/ABI/testing/sysfs-ata
2015-09-02	2015-02-26	Azael Avalos	Documentation/ABI/testing/sysfs-driver-toshiba_haps
2015-09-06	2015-09-06	Matt Ranostay	Documentation/ABI/testing/sysfs-bus-iio-humidity-hdc100x
2015-09-15	2009-10-22	Alex Chiang	Documentation/ABI/testing/sysfs-devices-system-cpu
2015-09-22	2011-11-02	Kees Cook	Documentation/admin-guide/LSM/index.rst
2015-09-22	2015-05-27	Stefan Agner	Documentation/ABI/testing/sysfs-bus-iio-vf610
2015-09-22	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/configfs-stp-policy
2015-09-22	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-bus-intel_th-devices-pti
2015-09-22	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-class-stm_source
2015-09-25	2014-12-16	Seth Jennings	Documentation/ABI/testing/sysfs-kernel-livepatch
2015-09-30	2015-09-30	Clément Vuchener	Documentation/ABI/testing/sysfs-driver-hid-corsair
2015-10-01	2014-02-20	Grant Likely	Documentation/ABI/testing/sysfs-firmware-ofw
2015-10-01	2015-10-01	Ludovic Tancerel	Documentation/ABI/testing/sysfs-bus-iio-meas-spec
2015-10-07	2015-10-07	Paul E. McKenney	Documentation/RCU/Design/Requirements/GPpartitionReaders1.svg
2015-10-07	2015-10-07	Paul E. McKenney	Documentation/RCU/Design/Requirements/ReadersPartitionGP1.svg
2015-10-08	2014-08-14	Azael Avalos	Documentation/admin-guide/laptops/toshiba_haps.rst
2015-10-12	2015-10-12	Seymour, Shane M	Documentation/ABI/testing/sysfs-driver-st
2015-10-17	2012-05-29	Johan Hovold	Documentation/ABI/testing/sysfs-class-led-driver-lm3533
2015-10-22	2014-03-28	Florian Fainelli	Documentation/ABI/testing/sysfs-class-net
2015-11-03	2014-01-17	James Hogan	Documentation/ABI/testing/sysfs-class-rc
2015-11-22	2015-02-11	Azael Avalos	Documentation/ABI/testing/sysfs-driver-toshiba_acpi
2015-12-05	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-class-stm
2015-12-11	2015-12-11	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-tcm
2015-12-12	2014-03-01	Paul E. McKenney	Documentation/RCU/rcu_dereference.rst
2015-12-14	2015-12-14	Marc Titinger	Documentation/ABI/testing/sysfs-bus-iio-ina2xx-adc
2015-12-15	2015-06-12	Aleksa Sarai	Documentation/admin-guide/cgroup-v1/pids.rst
2015-12-18	2015-02-19	Gabriele Mazzotta	Documentation/ABI/testing/sysfs-platform-dell-laptop
2015-12-28	2015-10-22	Linus Walleij	Documentation/ABI/testing/gpio-cdev
2016-01-03	2013-10-09	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-mass-storage
2016-01-12	2015-04-28	Matt Campbell	Documentation/ABI/stable/sysfs-driver-w1_ds28ea00
2016-01-12	2015-11-09	Daniel Baluta	Documentation/ABI/testing/configfs-iio
2016-01-18	2015-09-14	Matt Ranostay	Documentation/ABI/testing/sysfs-bus-iio-chemical-vz89x
2016-01-26	2019-03-13	Steve French	Documentation/admin-guide/cifs/introduction.rst
2016-01-29	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/BigTreeClassicRCU.svg
2016-01-29	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/HugeTreeClassicRCU.svg
2016-01-29	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/TreeLevel.svg
2016-01-29	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/TreeMapping.svg
2016-01-29	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/TreeMappingLevel.svg
2016-02-04	2013-06-13	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget
2016-02-11	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/nxtlist.svg
2016-03-01	2015-05-12	Dmitry Khromov	Documentation/ABI/stable/sysfs-bus-w1
2016-03-08	2015-02-18	Michal Malý	Documentation/ABI/testing/sysfs-driver-hid-logitech-lg4ff
2016-03-08	2016-02-05	Sinan Kaya	Documentation/ABI/testing/sysfs-platform-hidma-mgmt
2016-03-11	2015-08-28	Vladimir Barinov	Documentation/ABI/testing/sysfs-bus-iio-adc-hi8435
2016-03-26	2013-05-28	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-eem
2016-03-26	2013-05-28	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-subset
2016-04-12	2015-12-23	Matan Barak	Documentation/ABI/testing/configfs-rdma_cm
2016-04-24	2016-01-19	João Paulo Rechi Vita	Documentation/ABI/removed/sysfs-class-rfkill
2016-04-25	2015-03-04	Jacek Anaszewski	Documentation/ABI/testing/sysfs-class-led-flash
2016-04-26	2016-03-04	Heiner Kallweit	Documentation/ABI/testing/sysfs-class-rc-nuvoton
2016-04-30	2014-12-03	Matt Ranostay	Documentation/ABI/testing/sysfs-bus-iio-proximity-as3935
2016-05-03	2016-05-03	Johannes Thumshirn	Documentation/ABI/testing/sysfs-bus-mcb
2016-05-25	2015-04-28	Peter Jones	Documentation/ABI/testing/sysfs-firmware-efi-esrt
2016-05-26	2016-05-01	Sinan Kaya	Documentation/ABI/testing/sysfs-platform-hidma
2016-05-30	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-bus-intel_th-devices-gth
2016-06-02	2016-05-03	Pratik Patel	Documentation/ABI/testing/sysfs-bus-coresight-devices-stm
2016-06-06	2013-06-13	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-ecm
2016-06-08	2014-06-03	Kim Phillips	Documentation/ABI/testing/sysfs-bus-platform
2016-06-18	2016-11-07	Mauro Carvalho Chehab	Documentation/admin-guide/bug-hunting.rst
2016-06-29	2016-06-29	Luis R. Rodriguez	.cocciconfig
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/ExpRCUFlow.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel0.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel1.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel2.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel3.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel4.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel5.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel6.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel7.svg
2016-06-29	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/Funnel8.svg
2016-07-06	2014-06-18	Janne Kanniainen	Documentation/ABI/testing/sysfs-class-leds-gt683r
2016-07-08	2015-02-18	Benjamin Herrenschmidt	Documentation/ABI/stable/sysfs-devices
2016-07-08	2016-04-05	Mathieu Poirier	Documentation/ABI/testing/sysfs-bus-coresight-devices-etb10
2016-07-08	2016-06-29	Paul E. McKenney	Documentation/RCU/Design/Expedited-Grace-Periods/ExpSchedFlow.svg
2016-07-23	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-bus-intel_th-output-devices
2016-07-31	2018-10-03	Darrick J. Wong	Documentation/admin-guide/ext4.rst
2016-08-02	2016-01-28	Gabriel Somlo	Documentation/ABI/testing/sysfs-firmware-qemu_fw_cfg
2016-08-03	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-spear-pcie-gadget
2016-08-26	2016-08-26	Rafał Miłecki	Documentation/ABI/testing/sysfs-class-led-trigger-oneshot
2016-08-29	2015-12-03	Bjørn Mork	Documentation/ABI/testing/sysfs-class-net-qmi
2016-08-30	2013-11-07	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-loopback
2016-09-06	2016-05-03	Mathieu Poirier	Documentation/ABI/testing/sysfs-bus-coresight-devices-tmc
2016-09-16	2015-05-13	Pratik Patel	Documentation/ABI/testing/sysfs-bus-coresight-devices-etm4x
2016-10-11	2016-04-03	Wolfram Sang	Documentation/ABI/testing/sysfs-platform-i2c-demux-pinctrl
2016-10-18	2016-10-18	Mauro Carvalho Chehab	Documentation/CodingStyle
2016-10-18	2016-10-18	Mauro Carvalho Chehab	Documentation/SubmittingPatches
2016-11-01	2016-11-01	Alan Tull	Documentation/ABI/testing/sysfs-class-fpga-bridge
2016-11-08	2016-11-08	Peter Rosin	Documentation/ABI/testing/sysfs-bus-iio-dac-dpot-dac
2016-11-08	2016-11-08	Peter Rosin	Documentation/ABI/testing/sysfs-bus-iio-potentiometer-mcp4531
2016-11-12	2016-11-03	Jani Nikula	Documentation/admin-guide/devices.txt
2016-11-13	2016-09-13	Craig Gallek	Documentation/ABI/testing/sysfs-kernel-irq
2016-11-26	2016-11-07	Mauro Carvalho Chehab	Documentation/admin-guide/bug-bisect.rst
2016-12-08	2018-02-13	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-scsi_host
2016-12-09	2015-10-07	Alan Tull	Documentation/ABI/testing/sysfs-class-fpga-manager
2016-12-15	2016-12-15	Linus Torvalds	Documentation/Changes
2016-12-16	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-usb-gadget-rndis
2017-01-06	2016-11-16	Kirti Wankhede	Documentation/ABI/testing/sysfs-bus-vfio-mdev
2017-01-09	2014-12-10	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-uvc
2017-01-09	2016-09-16	Rafał Miłecki	Documentation/ABI/testing/sysfs-class-led-trigger-usbport
2017-01-12	2016-04-27	Krzysztof Opasiak	Documentation/ABI/testing/sysfs-platform-usbip-vudc
2017-01-12	2016-05-01	Andrew F. Davis	Documentation/ABI/testing/sysfs-bus-iio-health-afe440x
2017-01-20	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/sysfs-bus-i2c-devices-fsa9480
2017-01-22	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/blkd_task.svg
2017-01-24	2016-09-28	William Breathitt Gray	Documentation/ABI/testing/sysfs-bus-iio-counter-104-quad-8
2017-01-27	2017-01-27	Enric Balletbo i Serra	Documentation/ABI/testing/sysfs-bus-i2c-devices-bq32k
2017-01-31	2017-01-31	Chanwoo Choi	Documentation/ABI/testing/sysfs-class-devfreq-event
2017-02-28	2016-10-10	Brian Masney	Documentation/ABI/testing/sysfs-bus-iio-light-isl29018
2017-03-04	2013-06-04	SeongJae Park	Documentation/ABI/testing/sysfs-driver-xen-blkback
2017-03-04	2018-02-23	Aishwarya Pant	Documentation/ABI/testing/sysfs-bus-rbd
2017-03-10	2017-03-02	Logan Gunthorpe	Documentation/ABI/testing/sysfs-class-switchtec
2017-03-11	2019-04-18	Mauro Carvalho Chehab	Documentation/admin-guide/blockdev/zram.rst
2017-03-12	2015-11-16	Tejun Heo	Documentation/admin-guide/cgroup-v2.rst
2017-03-19	2014-03-14	Cody P Schafer	Documentation/ABI/testing/sysfs-bus-event_source-devices-hv_gpci
2017-03-24	2015-03-03	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-printer
2017-03-27	2017-03-27	Peter Chen	Documentation/ABI/testing/sysfs-platform-chipidea-usb2
2017-03-29	2020-09-23	SeongJae Park	Documentation/ABI/testing/sysfs-driver-xen-blkfront
2017-04-03	2017-04-03	Michal Hocko	Documentation/ABI/obsolete/sysfs-firmware-acpi
2017-04-04	2015-05-07	Alexander Usyskin	Documentation/ABI/testing/sysfs-bus-mei
2017-04-05	2016-11-08	Peter Rosin	Documentation/ABI/testing/sysfs-bus-iio-adc-envelope-detector
2017-04-06	2017-04-06	Jacopo Mondi	Documentation/ABI/testing/sysfs-bus-iio-adc-max9611
2017-04-16	2015-09-22	Alexander Shishkin	Documentation/ABI/testing/sysfs-bus-intel_th-devices-msc
2017-04-25	2014-06-23	Alexander Usyskin	Documentation/ABI/testing/sysfs-class-mei
2017-04-29	2015-07-30	NeilBrown	Documentation/ABI/testing/sysfs-class-power-twl4030
2017-05-08	2016-08-01	Enric Balletbo i Serra	Documentation/ABI/testing/sysfs-bus-iio-cros-ec
2017-05-14	2016-01-29	Paul E. McKenney	Documentation/RCU/Design/Data-Structures/BigTreePreemptRCUBHdyntickCB.svg
2017-05-14	2017-05-14	Peter Rosin	Documentation/ABI/testing/sysfs-class-mux
2017-05-15	2014-07-14	Konrad Rzeszutek Wilk	Documentation/ABI/testing/sysfs-driver-pciback
2017-05-25	2017-06-14	Juergen Gross	Documentation/ABI/testing/sysfs-hypervisor-xen
2017-05-27	2017-01-10	Parav Pandit	Documentation/admin-guide/cgroup-v1/rdma.rst
2017-06-14	2017-06-14	Anatolij Gustschin	Documentation/ABI/testing/sysfs-driver-altera-cvp
2017-07-01	2017-11-07	Matthew Garrett	Documentation/ABI/testing/evm
2017-07-02	2019-05-15	Marc Gonzalez	.get_maintainer.ignore
2017-07-14	2017-06-14	Juergen Gross	Documentation/ABI/stable/sysfs-hypervisor-xen
2017-07-17	2017-06-01	Rashmica Gupta	Documentation/ABI/testing/ppc-memtrace
2017-07-21	2014-03-14	Kajol Jain	Documentation/ABI/testing/sysfs-bus-event_source-devices-hv_24x7
2017-07-30	2016-04-20	Kees Cook	Documentation/admin-guide/LSM/LoadPin.rst
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-callback-invocation.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-callback-registry.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-dyntick.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp-fqs.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp-init-2.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-hotplug.svg
2017-08-08	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/rcu_node-lock.svg
2017-08-10	2014-11-06	Andrzej Pietrasiewicz	Documentation/ABI/testing/configfs-usb-gadget-hid
2017-08-10	2017-01-26	Fabrice Gasnier	Documentation/ABI/testing/sysfs-bus-iio-adc-stm32
2017-08-10	2017-08-10	Shilpasri G Bhat	Documentation/ABI/testing/sysfs-firmware-opal-powercap
2017-08-10	2017-08-10	Shilpasri G Bhat	Documentation/ABI/testing/sysfs-firmware-opal-psr
2017-08-11	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp-init-1.svg
2017-08-11	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-qs.svg
2017-08-12	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp.svg
2017-08-20	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp-cleanup.svg
2017-08-20	2017-08-08	Paul E. McKenney	Documentation/RCU/Design/Memory-Ordering/TreeRCU-gp-init-3.svg
2017-08-20	2017-09-03	Mauro Carvalho Chehab	Documentation/admin-guide/media/au0828-cardlist.rst
2017-08-29	2017-03-27	Kishon Vijay Abraham I	Documentation/PCI/endpoint/pci-endpoint-cfs.rst
2017-09-06	2017-09-06	Huang Ying	Documentation/ABI/testing/sysfs-kernel-mm-swap
2017-09-06	2020-03-03	Masahiro Yamada	Documentation/.gitignore
2017-10-09	2017-09-22	Stephen Hemminger	Documentation/ABI/stable/sysfs-bus-vmbus
2017-10-12	2017-10-12	Jin Qian	Documentation/ABI/testing/sysfs-bus-mmc
2017-10-16	2017-03-27	Kishon Vijay Abraham I	Documentation/PCI/endpoint/pci-endpoint.rst
2017-11-01	2017-11-01	Mario Limonciello	Documentation/ABI/testing/dell-smbios-wmi
2017-11-02	2017-07-16	Dan Williams	Documentation/ABI/obsolete/sysfs-class-dax
2017-11-10	2017-01-25	Andreas Klinger	Documentation/ABI/testing/sysfs-bus-iio-distance-srf08
2017-11-13	2016-12-07	Stuart Yoder	Documentation/ABI/testing/sysfs-bus-fsl-mc
2017-11-18	2015-12-17	Pratyush Anand	Documentation/ABI/testing/sysfs-class-watchdog
2017-12-08	2017-03-27	Kishon Vijay Abraham I	Documentation/PCI/endpoint/pci-test-howto.rst
2017-12-08	2017-12-08	Lu Baolu	Documentation/ABI/testing/sysfs-bus-pci-drivers-xhci_hcd
2017-12-12	2017-09-08	Mario Limonciello	Documentation/ABI/testing/sysfs-platform-intel-wmi-thunderbolt
2017-12-21	2017-01-04	Mikulas Patocka	Documentation/admin-guide/device-mapper/dm-integrity.rst
2017-12-28	2017-12-14	Boris Brezillon	Documentation/ABI/testing/sysfs-bus-i3c
2017-12-31	2017-05-02	Benjamin Gaignard	Documentation/ABI/testing/sysfs-bus-iio-timer-stm32
2018-01-07	2017-07-26	Srinivas Kandagatla	Documentation/ABI/stable/sysfs-bus-nvmem
2018-01-11	2018-01-11	Alexandre Belloni	Documentation/ABI/testing/sysfs-class-rtc
2018-01-11	2018-01-11	Arend van Spriel	Documentation/ABI/testing/sysfs-devices-coredump
2018-01-15	2018-01-15	Arkadi Sharshevsky	Documentation/ABI/testing/devlink-resource-mlxsw
2018-01-17	2020-11-24	Eric Auger	Documentation/ABI/testing/sysfs-kernel-iommu_groups
2018-02-06	2018-02-06	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-backlight-adp5520
2018-02-06	2018-02-06	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-backlight-lm3639
2018-02-09	2017-09-20	Jan Kandziora	Documentation/ABI/testing/sysfs-driver-w1_ds28e17
2018-02-10	2018-02-10	Aishwarya Pant	Documentation/ABI/testing/sysfs-devices-platform-dock
2018-02-11	2017-05-02	Jeremy Kerr	Documentation/ABI/stable/sysfs-driver-aspeed-vuart
2018-02-12	2017-12-18	Scott Bauer	Documentation/admin-guide/device-mapper/unstriped.rst
2018-02-12	2018-02-12	Jeremy Kerr	Documentation/ABI/testing/sysfs-driver-fsi-master-gpio
2018-02-13	2017-11-01	Mario Limonciello	Documentation/ABI/testing/sysfs-platform-dell-smbios
2018-02-17	2017-05-14	Mauro Carvalho Chehab	Documentation/Makefile
2018-02-17	2018-02-17	Aishwarya Pant	Documentation/ABI/testing/sysfs-block-loop
2018-02-19	2018-02-19	Aishwarya Pant	Documentation/ABI/testing/sysfs-block-aoe
2018-02-20	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-usb-gadget-uac2
2018-02-21	2017-08-09	Ujjal Singh	Documentation/ABI/stable/sysfs-driver-dma-ioatdma
2018-03-01	2018-03-01	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-bsr
2018-03-02	2018-03-02	Aishwarya Pant	Documentation/ABI/testing/sysfs-devices-platform-trackpoint
2018-03-02	2018-03-02	Aishwarya Pant	Documentation/ABI/testing/sysfs-driver-hid-logitech-hidpp
2018-03-10	2018-01-19	Aishwarya Pant	Documentation/ABI/testing/sysfs-bus-rapidio
2018-03-20	2018-03-20	Heikki Krogerus	Documentation/ABI/testing/sysfs-class-usb_role
2018-03-21	2017-08-28	Fabrice Gasnier	Documentation/ABI/testing/sysfs-bus-iio-lptimer-stm32
2018-03-24	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-usb-gadget-sourcesink
2018-03-26	2018-02-13	Aishwarya Pant	Documentation/ABI/testing/sysfs-block-device
2018-03-29	2017-12-18	Uwe Kleine-König	Documentation/ABI/testing/sysfs-bus-siox
2018-03-29	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/configfs-usb-gadget-midi
2018-03-31	2017-05-25	Florian Fainelli	Documentation/ABI/testing/sysfs-class-net-phydev
2018-03-31	2018-02-06	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-backlight-adp8860
2018-04-05	2016-11-09	Yoshihiro Shimoda	Documentation/ABI/testing/sysfs-platform-phy-rcar-gen3-usb2
2018-04-15	2018-01-19	Aishwarya Pant	Documentation/ABI/testing/sysfs-class-rapidio
2018-04-16	2018-02-10	Aishwarya Pant	Documentation/ABI/stable/sysfs-class-infiniband
2018-04-17	2018-03-16	Rafael J. Wysocki	Documentation/ABI/testing/sysfs-devices-platform-ACPI-TAD
2018-04-24	2017-06-06	Christopher Bostic	Documentation/ABI/testing/sysfs-bus-fsi
2018-04-24	2018-01-01	Aishwarya Pant	Documentation/ABI/testing/rtc-cdev
2018-04-26	2017-09-06	Daniel Colascione	Documentation/ABI/testing/procfs-smaps_rollup
2018-05-01	2017-12-10	Ben Whitten	Documentation/ABI/testing/sysfs-class-led-trigger-netdev
2018-05-03	2017-06-07	Damien Le Moal	Documentation/admin-guide/device-mapper/dm-zoned.rst
2018-05-05	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/procfs-diskstats
2018-05-06	2017-11-17	Andi Kleen	Documentation/admin-guide/clearing-warn-once.rst
2018-05-07	2019-12-05	Stephen Boyd	.gitattributes
2018-05-09	2018-02-23	Aishwarya Pant	Documentation/ABI/testing/sysfs-bus-nfit
2018-05-12	2018-03-21	Hans Verkuil	Documentation/ABI/testing/debugfs-cec-error-inj
2018-05-15	2018-04-23	Adam Thomson	Documentation/ABI/testing/sysfs-class-power
2018-05-23	2017-11-21	Christian Gromm	Documentation/ABI/testing/sysfs-bus-most
2018-06-03	2016-10-26	Mauro Carvalho Chehab	Documentation/admin-guide/index.rst
2018-06-03	2018-06-03	Dan Williams	Documentation/ABI/removed/sysfs-bus-nfit
2018-06-04	2020-01-22	Hridya Valsaraju	Documentation/ABI/testing/sysfs-fs-f2fs
2018-06-07	2020-04-11	Cristian Souza	Documentation/admin-guide/init.rst
2018-06-08	2018-03-08	Mikulas Patocka	Documentation/admin-guide/device-mapper/writecache.rst
2018-06-08	2019-05-14	Changbin Du	Documentation/PCI/endpoint/pci-test-function.rst
2018-06-11	2017-05-09	Peter Rajnoha	Documentation/ABI/testing/sysfs-uevent
2018-06-16	2018-03-02	Aishwarya Pant	Documentation/ABI/testing/sysfs-driver-hid-ntrig
2018-06-17	2018-02-24	Aishwarya Pant	Documentation/ABI/testing/sysfs-devices-platform-ipmi
2018-06-23	2020-10-30	Mauro Carvalho Chehab	Documentation/ABI/testing/sysfs-bus-iio-magnetometer-hmc5843
2018-06-27	2018-06-27	Heikki Krogerus	Documentation/ABI/obsolete/sysfs-class-typec
2018-06-27	2018-06-27	Heikki Krogerus	Documentation/ABI/testing/sysfs-bus-typec
2018-06-27	2018-06-27	Heikki Krogerus	Documentation/ABI/testing/sysfs-driver-typec-displayport
2018-06-30	2018-06-30	Wu Hao	Documentation/ABI/testing/sysfs-class-fpga-region
2018-07-06	2017-03-31	Yoshihiro Shimoda	Documentation/ABI/testing/sysfs-platform-renesas_usb3
2018-07-07	2018-06-26	Bjorn Helgaas	Documentation/PCI/acpi-info.rst
2018-07-16	2018-07-13	Thomas Gleixner	Documentation/admin-guide/hw-vuln/l1tf.rst
2018-07-19	2018-07-19	Maxime Roussin-Bélanger	Documentation/ABI/testing/sysfs-bus-iio-light-si1133
